128
0.500000
1073741824
3.720050,4.191651,4.089552,4.276260,3.379489,3.526669,3.792647,3.629555,3.436661,3.882725,3.668141,3.850391,3.623293,3.972289,3.461038,3.633931,3.762191,3.136277,3.271440,3.609046,3.457095,3.671442,3.522586,3.472855,3.614902,4.272511,4.276600,3.987264,4.504340,4.314681,3.745066,3.745598,3.292050,3.134861,2.597557,2.871645,2.895868,2.701286,2.493124,3.302586,2.828387,2.261746,3.032757,2.096785,2.292162,2.571565,2.700948,2.775505,2.508063,2.816599,3.749760,3.070076,3.359718,2.600123,2.216730,1.937440,3.331785,2.465236,2.751458,2.967561,2.512926,2.962830,3.584710,3.512238,3.066275,4.149974,3.128321,3.859981,3.826231,2.923327,4.465659,4.317751,3.967356,3.572542,3.588032,3.502934,3.285858,4.366970,4.156400,3.124438,3.642746,3.540974,3.934868,3.491681,3.253313,3.294051,3.308976,2.585819,3.107028,4.017877,4.015218,4.509149,4.354571,4.309383,4.410823,4.274354,4.219420,4.031308,2.871964,3.802244,3.866957,3.794092,4.225283,2.982098,3.474996,3.921438,4.166754,3.034356,3.600982,3.484301,3.600705,4.285952,3.757169,3.132289,2.871758,2.329932,2.172163,3.876038,4.213559,3.606860,3.428978,2.555840,2.657102,2.506160,3.080425,3.568574,3.233800,3.277590,
4.173052,3.513499,4.296638,3.432455,2.442785,3.722567,4.014497,3.987988,3.721855,3.718402,4.182755,4.112876,3.705075,4.226016,3.694665,3.701987,4.337368,3.722001,4.268411,4.008452,3.340854,4.080480,3.561591,3.582284,3.746743,4.577120,4.426026,4.224250,4.001544,3.956776,4.269447,3.704392,3.842763,3.632161,3.184135,3.015158,2.972135,3.321651,3.265990,3.524512,2.409765,1.763713,2.188017,3.165366,2.781243,2.966841,2.659533,2.775563,2.665862,2.745581,2.391158,3.394049,3.514629,3.616551,2.327529,2.731241,3.578141,2.504633,3.305523,2.881647,2.888586,2.934736,3.348428,3.348908,3.217169,4.294795,3.181059,3.983056,4.145242,3.596864,3.605750,3.926921,3.656363,3.137005,3.136969,3.706883,3.647139,3.645613,3.834947,3.627961,3.707988,3.937262,3.375393,3.701744,3.919054,3.911498,3.198087,3.252166,3.850842,3.665569,3.817366,4.063615,3.388990,3.501982,4.140722,4.400350,3.786997,3.999995,3.522408,3.494289,3.293372,3.599295,4.236112,3.310976,3.305287,3.168788,3.881148,3.473430,4.019395,3.126535,4.145819,3.632501,3.921838,3.297971,3.133668,2.069653,2.444119,2.422331,2.736131,3.250099,3.209712,3.036239,2.979474,3.590715,3.755303,3.152842,4.394948,3.488012,
3.610608,3.473539,3.344139,3.105812,3.610418,3.387601,3.692289,3.935834,4.258151,4.109136,3.997653,4.624004,4.506346,3.879532,3.690803,4.263622,4.465229,4.066987,3.966903,3.885370,3.689103,3.285094,3.221412,3.780025,4.343929,4.836322,4.488836,4.458821,4.419301,4.073226,4.187853,4.110679,3.900838,4.156971,2.926312,3.420446,3.239609,3.404512,2.911567,2.423692,2.059988,2.225571,1.584586,3.333034,2.902585,2.750831,2.465593,1.691962,1.984315,2.463446,2.926861,3.037602,2.990235,3.005723,2.599510,2.897784,3.141684,2.416654,2.254226,2.105628,2.735503,2.714469,3.008064,2.859621,2.940184,3.986326,3.966813,3.870962,3.613137,3.802842,3.919358,3.682680,3.008034,2.328545,2.519191,3.165090,3.829550,4.039350,3.799556,3.798402,3.724321,3.397480,4.117064,3.743961,3.141651,3.304150,3.038321,3.047725,2.630676,2.565407,3.543804,3.510579,2.972919,3.242030,4.102643,4.543751,4.370608,3.853828,3.923137,3.154013,2.810921,3.877646,3.276073,3.568995,3.554089,3.838206,3.781342,3.406785,3.734430,3.592525,3.103821,3.830066,3.652267,3.726053,2.805171,2.336334,3.468844,3.348140,3.369069,3.309588,3.496635,3.467901,3.724596,3.452498,2.867818,3.491403,3.915995,3.972818,
3.395494,3.497666,2.988355,2.216811,3.548380,3.616189,3.629524,3.825495,3.968840,4.105480,2.790362,4.252783,3.272384,3.853528,4.175254,4.611831,4.716809,4.347090,3.930602,4.061046,3.614859,3.355834,3.208980,3.426831,4.224000,3.896175,4.285123,3.899529,4.403822,4.169475,4.377039,3.451049,3.716522,3.618192,2.964773,4.065082,3.383605,3.492485,3.124579,2.111850,2.347874,2.535909,1.578589,1.952777,2.214296,2.662337,1.444269,1.302259,0.985462,2.543527,2.005137,2.285113,2.505208,3.241541,3.558883,3.178180,3.453453,2.916103,2.114384,2.878374,1.980535,2.285695,2.282648,2.414342,2.638912,2.613257,2.731461,3.637457,3.103263,3.649112,2.947886,3.159760,2.926326,2.687883,3.044613,2.787750,3.677560,3.461771,4.023238,3.741637,2.725527,3.385129,2.955452,2.961083,3.307379,2.650767,2.936074,4.096027,3.582699,3.893861,4.007173,3.369536,2.761301,3.195145,3.186004,3.347660,3.744299,3.591600,3.202445,2.352343,2.498194,3.059813,3.037371,3.272577,3.015775,2.677248,3.465651,3.372470,3.086258,3.068029,3.127716,3.781757,3.926504,2.898125,3.358163,2.201492,2.639191,3.218388,3.592144,2.996826,3.155684,3.718621,2.881014,2.216295,2.898365,2.543509,3.350817,4.124043,
3.168642,3.671416,2.961023,2.568129,3.293937,3.703136,3.660464,3.470864,3.640388,3.512599,2.846884,3.208413,3.394163,4.327996,4.187386,4.345496,4.422707,3.909198,3.589316,3.559980,4.140097,3.167450,2.706711,3.153591,3.559944,3.594939,3.612133,4.088782,4.020015,3.666566,3.923495,3.222403,3.487047,3.856870,2.630049,3.488903,3.239551,3.227868,2.823426,2.389445,2.175109,1.916226,2.318592,2.467338,2.392186,2.443340,2.131251,1.700031,1.887859,2.514160,2.109328,2.868429,2.706735,3.768029,3.816088,3.774992,2.941738,2.330667,2.518741,2.823156,3.191825,2.501395,2.946096,2.638101,2.233760,2.567660,3.422715,3.374873,3.362979,3.883105,3.441588,2.693964,3.008587,3.434840,2.759125,3.095068,3.935370,3.642418,3.587532,3.622565,3.575091,2.815402,3.019858,2.827837,2.867548,3.693190,3.432504,3.569588,3.501446,2.329954,3.219673,3.794513,2.370329,3.523183,3.202821,2.632946,2.571444,2.787241,3.026524,2.689328,2.982443,2.961404,2.496021,2.964750,2.828060,2.838983,2.988389,3.005388,2.535787,2.351679,3.188836,3.699290,3.168452,3.469125,2.777329,1.863291,1.937686,3.329627,2.509349,2.639099,2.994609,3.510567,2.559896,3.089750,2.809087,3.647378,3.473684,4.294586,
4.034251,3.550758,2.656199,2.828063,3.204815,3.585592,2.975700,2.923816,2.973018,3.255320,3.430616,3.879797,3.840611,4.167159,4.148215,4.250115,5.161033,3.854122,3.816434,2.927386,3.815145,3.309810,3.464155,3.370346,3.513272,3.936422,3.372597,4.180626,3.962667,4.165956,3.708926,3.073137,3.293579,3.226087,3.412346,3.123407,2.728625,2.731936,2.971678,2.332478,1.780057,3.101857,2.847403,1.727091,1.802453,1.831097,2.072823,1.842448,2.219386,2.200686,2.108782,2.504222,2.496321,2.380663,3.441814,2.204990,2.211347,2.594698,2.578800,2.425512,3.119791,2.736886,2.862431,2.817920,2.569927,2.928332,3.374241,3.649616,3.858555,3.163628,2.531718,2.738951,2.675683,2.522863,2.433076,2.546723,2.799314,3.445937,3.805546,3.434142,3.690175,2.936157,2.925428,3.557943,3.330167,3.503244,3.622526,2.741211,2.610289,2.824324,3.404835,3.101810,3.057363,2.716220,2.627234,3.213310,2.875404,2.701904,3.153296,3.085606,2.638463,2.652467,2.903932,3.345458,2.758788,3.073672,2.762964,2.832111,2.750419,2.973532,2.902859,2.735913,3.370641,2.961150,2.867580,2.251603,1.242444,3.094023,2.177233,2.637336,3.408963,2.923565,2.087138,3.062068,3.245721,3.531050,3.767445,3.706044,
2.866589,3.121271,2.027575,2.617920,3.200632,3.360533,3.868818,3.552154,3.764666,4.004167,3.683044,3.431545,3.352185,2.795531,4.047819,4.994322,3.900099,4.047307,4.242491,3.870668,3.958062,4.187656,4.042607,3.083077,2.924376,3.603535,3.393473,4.265149,3.755373,3.761664,2.664618,3.315389,4.068099,4.088596,3.368903,3.141768,2.784843,3.054768,2.793308,2.355525,2.407425,3.074648,3.094107,2.298231,2.135965,1.843668,1.696953,1.769857,1.286817,2.285764,2.305538,1.667134,1.786623,2.464523,2.134246,1.640066,1.750989,2.898805,3.108775,2.433906,2.732362,2.692600,3.239043,2.988773,3.470350,3.501177,3.290792,3.155640,2.982415,2.906694,1.990339,2.587468,3.169692,2.895939,2.120092,2.269639,3.342229,3.496868,3.246924,3.235446,3.156533,3.216516,3.605163,3.027698,3.632207,3.808556,3.563960,3.087409,3.213090,2.740854,3.149370,3.255644,3.010506,3.185555,3.055423,3.105716,2.153926,2.654499,3.031358,3.445389,2.949699,3.215666,3.718565,3.664535,3.047129,2.657340,2.889732,2.880725,3.250506,2.745867,3.082713,3.075508,3.105868,3.546603,3.136489,2.893787,2.189587,2.934414,2.332610,2.805064,3.350724,2.430778,2.688924,2.901459,3.295953,3.038953,3.120256,3.044375,
3.281456,2.639547,2.158337,2.476942,2.993508,3.351439,3.239505,2.939084,3.180285,3.463040,4.080127,4.296647,3.740953,3.997043,3.564063,4.251827,4.027742,3.244895,3.930148,3.698438,3.343745,4.375096,4.292880,3.554865,3.947779,3.932958,3.440253,2.706710,2.937106,2.898984,2.818705,2.434755,3.493623,3.365337,3.642197,3.413913,3.284221,3.077025,2.368439,2.220840,2.099509,2.651227,2.909060,2.036929,1.637566,1.775272,1.811298,2.276994,1.816602,2.003835,1.938703,1.904889,2.710107,2.788417,1.984404,2.992707,2.764324,2.597490,2.978678,2.793828,3.271559,2.913113,3.231998,3.083798,3.179819,3.363124,3.967641,3.174355,3.408774,2.345636,2.864713,2.645326,2.637819,2.774635,2.342205,2.414812,2.749023,3.224970,3.010186,3.456266,2.752995,3.074317,2.656128,2.903058,3.316135,3.329102,3.695066,2.266317,3.030971,2.654214,2.772597,2.983986,3.054406,3.160774,3.570366,3.396725,2.734475,2.902535,2.589254,2.389679,2.400285,3.570618,3.978136,3.678802,2.715092,3.153441,2.923292,2.195385,2.441679,2.717133,2.261353,3.349405,3.213901,3.378826,3.076241,2.559907,1.144038,2.416454,2.279423,2.157802,2.952616,2.031487,2.288508,2.368377,2.630819,2.963966,3.133359,2.708521,
3.179096,2.904358,2.870469,2.355787,3.577001,3.193762,2.586419,3.125372,2.757671,3.391616,3.357037,3.614451,4.146412,4.215870,3.595900,3.002768,3.563785,2.821377,3.268128,4.500185,3.311957,4.163224,3.680961,3.515843,3.176525,3.935838,2.906790,2.995182,2.840676,2.863380,2.738475,2.494595,3.822527,3.893882,3.187997,3.463150,3.851373,3.000082,2.329544,2.597193,2.225294,2.606736,2.853450,2.702293,2.592041,2.808151,2.192397,1.902049,1.757299,2.510260,2.225788,2.932026,2.167496,1.996607,2.089593,2.539514,2.876286,2.570624,3.479392,2.688452,2.979915,3.070958,3.172113,3.975136,3.501614,3.975014,2.373301,2.952617,2.811819,2.517514,3.522089,2.409461,2.781790,2.408911,2.751509,1.657949,2.489171,2.733873,3.615133,3.202155,2.544252,2.992096,2.722393,3.463832,4.057927,3.403366,3.326873,3.632973,2.780727,2.735328,2.957012,2.669198,3.515784,2.443097,3.521600,2.861106,2.624080,2.344710,2.742207,1.844336,1.678127,3.065065,2.101829,2.975815,3.222148,3.167398,2.690216,2.288673,2.246303,2.256189,3.030064,2.801180,2.809212,2.638859,3.291367,2.373735,2.139010,2.910324,2.178140,2.026020,2.489341,2.678311,2.247226,2.673768,2.579570,2.872792,3.178429,2.706871,
3.860937,2.517422,3.085946,2.828390,2.601933,3.599721,2.721060,2.757036,2.524063,2.271798,2.695991,2.786588,3.782712,2.913208,3.949195,3.546984,3.416500,3.538683,3.796297,4.308346,3.713193,3.917391,3.652927,3.104552,3.402982,2.813684,2.603938,1.937846,2.522491,3.158164,3.454821,3.747685,2.592179,3.497944,3.431511,3.224859,3.406588,3.226791,2.671345,3.046425,3.095890,2.132252,2.512931,2.412196,3.095651,3.068280,3.002069,2.700425,2.701201,2.551841,2.346153,2.430065,2.613348,2.525183,2.773388,3.130725,2.117434,2.286307,3.702413,4.100605,3.011855,2.963922,3.183960,3.462064,3.747612,3.613298,2.536913,2.217849,1.987133,3.407196,2.835452,2.158692,2.229901,2.117796,2.728560,2.581673,2.171906,2.270753,3.380754,3.241666,2.816484,2.801323,2.778291,3.231144,3.328592,3.419316,3.002785,3.613024,2.871380,2.969722,3.841176,3.155369,2.922807,3.247243,3.207883,3.620725,2.482609,3.093230,2.345534,2.418317,2.200808,2.718535,2.651567,2.868984,3.516654,2.819143,2.227583,2.430097,1.962796,2.478894,2.770953,2.458054,2.621357,3.442897,2.494465,2.143226,2.531631,2.385724,2.751340,1.844083,2.135406,2.261470,2.831360,2.663616,2.808247,2.829411,2.887715,3.770598,
